t,Dp0,Dp1,Dp2,Dp3,Dp4,Dp5,Dp6,Dp7,Dp8,Dp9,Dp10
2019-11-24T12:30:00.0,27.026790463283305,10.819708371306747,1.52400522584768,0.3580452793701316,0.342526029670842,0.07543525832946961,0.029368346716001265,0.01703356402709297,0.015620191619380592,0.011243353256420095,0.009991963558845192
2019-11-24T13:00:00.0,30.71095805200753,12.815530208636225,1.6089891964000524,0.38100747732594475,0.3394117023428668,0.08059511057422387,0.02334245666414641,0.015481490950233745,0.010769095374094137,0.012253192839035455,0.009352345279175105
2019-11-24T13:30:00.0,31.95043152628077,13.187862071086377,1.7039726427493602,0.4123537915428323,0.3391739272990847,0.0940027215611885,0.028953439461659018,0.015048672950237577,0.012076573942848758,0.012825171567399055,0.006442608045176238
2019-11-24T14:00:00.0,32.435984709093994,13.521412727746304,1.8394878188262813,0.42692470304745356,0.38929284525652014,0.10846410938835416,0.03729133995170377,0.029971123184628634,0.009444017276650042,0.015164980523518693,0.007726553247774662
2019-11-24T14:30:00.0,35.72907809030324,14.66029181020726,2.0235640422006154,0.45391809027157476,0.42298179573580963,0.11683712950636904,0.04904267452163198,0.024828014427369274,0.004618529409347461,0.011966525728817486,0.006488822966733269
2019-11-24T15:00:00.0,36.8870902739151,15.87351698420194,2.16832114408874,0.5119902140820809,0.5147409046389745,0.13401458113791284,0.05460359308716231,0.031126143155115884,0.008289191263828839,0.01436459143178139,0.005272572616335963
2019-11-24T15:30:00.0,41.016189695495754,17.914150355117545,2.6152620874941017,0.6324248030546096,0.5980747360949841,0.17307745789170198,0.06395366907427118,0.03406764303129098,0.019304882715193095,0.015132992218760459,0.010066065075973515
2019-11-24T16:00:00.0,48.02413380975333,20.86362593893782,3.1553516550263057,0.7988195804136299,0.7531584226492131,0.20801946654041584,0.0780856878766249,0.03490537388593074,0.015899932958142498,0.014037313543972628,0.013716789627725472
2019-11-24T16:30:00.0,57.7931959041126,25.619057312990765,3.8979914841061047,0.9646375138384219,0.8576496066400425,0.2846810058017242,0.09784671547628687,0.04435996344957146,0.017296780406284986,0.02343439700816021,0.008588337333128917
2019-11-24T17:00:00.0,69.4481639400959,31.11907838286681,4.729783460398168,1.1733135772214631,1.1228881963045743,0.2953407042887878,0.1018259938439097,0.051971000291134495,0.02614403272468808,0.01799473378861807,0.007704718507485286
2019-11-24T17:30:00.0,81.35532599942756,36.76358239767445,5.4449884353765645,1.3721263028345838,1.1345320098359148,0.31468286589159755,0.10634618862455554,0.05898125987016407,0.025372120459703523,0.019453413900253562,0.008973733373241458
2019-11-24T18:00:00.0,105.04411944653887,47.61780537500934,6.80002423638113,1.5837877293533227,1.2935128625895977,0.3222829130591981,0.13164712383967758,0.0656891818959148,0.03533787092483791,0.03128412063322991,0.024889141674287026
2019-11-24T18:30:00.0,121.33157955520605,56.409009148641665,7.984533859559833,1.6816311481959239,1.438932038714005,0.3619590417305805,0.13695304875974817,0.07369739167201893,0.0376638522036621,0.03323684187664846,0.01772612632741995
2019-11-24T19:00:00.0,143.57496911626455,67.55276907927824,9.28881482266139,1.933676424720449,1.55366647237239,0.38772510519395015,0.1482101641150577,0.05938096941930586,0.028308787986802857,0.03465966167457139,0.01631931065280048
2019-11-24T19:30:00.0,191.3321380159531,93.16057654052646,12.53984330560137,2.360694645544014,1.8137310513621174,0.4211248506845466,0.15257279170523375,0.07475197443721136,0.038126205915665526,0.038202018304228515,0.02227706034670256
2019-11-24T20:00:00.0,254.74077021028938,121.55130936481528,16.219456007223705,3.162823933742999,2.4507200929737665,0.5585095281236241,0.19581056789404477,0.0979452097370861,0.046998964140227396,0.022948083313901795,0.015682945527972437
2019-11-24T20:30:00.0,273.9955745356595,128.0164980698272,16.86154330302473,3.404448295925785,2.5391912282701306,0.5608654212318988,0.19307278590554874,0.0935077694024227,0.058876603707444436,0.04322221333345066,0.023394033624155427
2019-11-24T21:00:00.0,401.0034679676043,196.81502431362662,27.838365628831475,5.5142451350506665,3.792208753336893,0.7130078732915397,0.24073684603069367,0.10622932479781498,0.06083598283616859,0.05476449140645866,0.026900034110120968
2019-11-24T21:30:00.0,397.178911373184,191.69453790067152,26.44591299832668,5.31351325597416,3.692149380175891,0.6943480850566226,0.23879073292962052,0.10455905772868566,0.057584192357992406,0.048596098668783345,0.027565717069214266
2019-11-24T22:00:00.0,406.0065648950956,195.33993801738183,27.428024183371743,5.491633455124957,3.8482993221058903,0.7515486835172086,0.2365609722913576,0.10959507165883073,0.06324387268534776,0.05111212628396066,0.02949188789897396
2019-11-24T22:30:00.0,443.18730406894144,221.34120532347376,32.38425612571693,7.184066950724042,5.6400682378294285,1.1618684695389767,0.3718839775883484,0.1856632162563238,0.08110683833187082,0.04214984370909117,0.021163326451304188
2019-11-24T23:00:00.0,442.81322855439396,213.42536212762667,31.55491075091054,6.752058173042008,4.811662204593906,0.9631455694452659,0.2957156180172909,0.16622221751632058,0.07257970697509049,0.062693305542384,0.03154070550869168
2019-11-24T23:30:00.0,469.64446958896286,237.09713869981098,37.71753484312049,9.227111998090091,7.398966057783468,1.6219492718378234,0.49491183007905465,0.23170944768540905,0.09286397300739063,0.0500857354134728,0.02262384838251112
2019-11-25T00:00:00.0,438.54008687495775,223.70582874872855,35.315197408369386,8.39169958474665,6.7998223271381955,1.4337938283131846,0.4829355670951643,0.18513269271619,0.09012569166852541,0.05921471541662036,0.019319615630731576
2019-11-25T00:30:00.0,474.92539433796185,234.7750378293207,37.00228574634164,8.566923746414982,6.5420071641592275,1.3096270809366468,0.34981765832560896,0.1686623365346887,0.033540461930320536,0.0671541277506261,0.020494332905934224
