Sample File	C:\Users\ccee.gael.shared\Downloads\20130618_1410_SMPS3_BP.S80
Classifier Model	3080
DMA Model	3081
DMA Inner Radius(cm)	0.00937
DMA Outer Radius(cm)	0.01961
DMA Characteristic Length(cm)	0.44369
CPC Model	3010
Reference Gas Viscosity (Pa*s)	1.83245e-005
Reference Mean Free Path (m)	6.73e-008
Reference Gas Temperature (K)	296.15
Reference Gas Pressure (kPa)	101.3
Channels/Decade	64
Multiple Charge Correction	TRUE
Nanoparticle Aggregate Mobility Analysis	FALSE
Diffusion Correction	FALSE
Units	dw/dlogDp
Weight	Number
Sample #	1		2		3		4		5		6		7		8		9		10		11		12		13		14		15		16		17		18		19		20		21		22		23		24		25		26		27		28		29		30		31		32		33		34		35		36		37		38		39		40		41		42		43		44		45		46		47		48		49		50		51		52		53		54		55		56		57		58		59		60		61		62		63		64		65		66		67		68		69		70		71		72		73		74		75		76		77		78		79		80		81		82		83		84		85		86		87		88		89		90		91		92		93		94		95		96		97		98		99		100		101		102		103		104		105		106		107		108		109		110		111		112		113		114		115		116		117		118		119		120		121		122		123		124		125		126		127		128		129		130		131		132		133		134		135		136		137		138		139		140		141		142		143		144		145		146		147		148		149		150		151		152		153		154		155		156		157		158		159		160
109.1	321.389836	4	321.389836	1	321.389836	4	321.389836	2	321.389836	2	321.389836	3	321.389836	5	321.389836	5	321.389836	7	321.389836	143	321.389836	185	321.389836	1910	321.389836	84	321.389836	7	321.389836	14	321.389836	14	321.389836	9	321.389836	14	321.389836	11	321.389836	7	321.389836	8	321.389836	16	321.389836	17	321.389836	12	321.389836	14	321.389836	9	321.389836	16	321.389836	9	321.389836	17	321.389836	15	321.389836	14	321.389836	18	321.389836	16	321.389836	12	321.389836	6	321.389836	16	321.389836	15	321.389836	5	321.389836	12	321.389836	15	321.389836	8	321.389836	11	321.389836	12	321.389836	8	321.389836	15	321.389836	4	321.389836	6	321.389836	1	321.389836	5	321.389836	5	321.389836	3	321.389836	2	321.389836	6	321.389836	2	321.389836	6	321.389836	3	321.389836	5	321.389836	3	321.389836	7	321.389836	6	321.389836	6	321.389836	3	321.389836	8	321.389836	8	321.389836	7	321.389836	4	321.389836	5	321.389836	10	321.389836	9	321.389836	6	321.389836	12	321.389836	9	321.389836	8	321.389836	7	321.389836	8	321.389836	8	321.389836	7	321.389836	9	321.389836	7	321.389836	9	321.389836	7	321.389836	7	321.389836	6	321.389836	16	321.389836	11	321.389836	11	321.389836	8	321.389836	12	321.389836	11	321.389836	12	321.389836	8	321.389836	9	321.389836	8	321.389836	10	321.389836	11	321.389836	13	321.389836	6	321.389836	6	321.389836	10	321.389836	11	321.389836	6	321.389836	11	321.389836	10	321.389836	9	321.389836	10	321.389836	10	321.389836	11	321.389836	13	321.389836	13	321.389836	9	321.389836	14	321.389836	22	321.389836	14	321.389836	5	321.389836	8	321.389836	8	321.389836	13	321.389836	10	321.389836	13	321.389836	14	321.389836	14	321.389836	13	321.389836	8	321.389836	17	321.389836	9	321.389836	16	321.389836	14	321.389836	7	321.389836	14	321.389836	15	321.389836	13	321.389836	16	321.389836	17	321.389836	14	321.389836	18	321.389836	5	321.389836	11	321.389836	12	321.389836	8	321.389836	9	321.389836	10	321.389836	15	321.389836	16	321.389836	14	321.389836	13	321.389836	7	321.389836	14	321.389836	20	321.389836	16	321.389836	20	321.389836	19	321.389836	15	321.389836	21	321.389836	8	321.389836	16	321.389836	8	321.389836	11	321.389836	10	321.389836	20	321.389836	18	
109.2	322.733094	5	322.733094	5	322.733094	1	322.733094	4	322.733094	1	322.733094	4	322.733094	3	322.733094	2	322.733094	6	322.733094	169	322.733094	151	322.733094	1878	322.733094	92	322.733094	13	322.733094	10	322.733094	13	322.733094	8	322.733094	18	322.733094	13	322.733094	9	322.733094	5	322.733094	13	322.733094	18	322.733094	10	322.733094	10	322.733094	12	322.733094	17	322.733094	11	322.733094	17	322.733094	18	322.733094	13	322.733094	8	322.733094	12	322.733094	11	322.733094	8	322.733094	14	322.733094	16	322.733094	8	322.733094	15	322.733094	10	322.733094	12	322.733094	11	322.733094	17	322.733094	8	322.733094	12	322.733094	6	322.733094	4	322.733094	3	322.733094	6	322.733094	1	322.733094	6	322.733094	5	322.733094	5	322.733094	4	322.733094	6	322.733094	7	322.733094	4	322.733094	4	322.733094	0	322.733094	9	322.733094	1	322.733094	5	322.733094	6	322.733094	9	322.733094	6	322.733094	4	322.733094	4	322.733094	3	322.733094	6	322.733094	3	322.733094	6	322.733094	10	322.733094	12	322.733094	6	322.733094	6	322.733094	12	322.733094	6	322.733094	11	322.733094	15	322.733094	9	322.733094	3	322.733094	6	322.733094	8	322.733094	9	322.733094	12	322.733094	8	322.733094	5	322.733094	10	322.733094	9	322.733094	14	322.733094	7	322.733094	11	322.733094	9	322.733094	6	322.733094	9	322.733094	8	322.733094	14	322.733094	7	322.733094	5	322.733094	12	322.733094	6	322.733094	6	322.733094	10	322.733094	17	322.733094	10	322.733094	7	322.733094	12	322.733094	12	322.733094	12	322.733094	12	322.733094	10	322.733094	13	322.733094	9	322.733094	14	322.733094	19	322.733094	13	322.733094	6	322.733094	10	322.733094	8	322.733094	18	322.733094	15	322.733094	12	322.733094	15	322.733094	15	322.733094	17	322.733094	9	322.733094	18	322.733094	9	322.733094	19	322.733094	11	322.733094	20	322.733094	16	322.733094	15	322.733094	10	322.733094	12	322.733094	15	322.733094	14	322.733094	10	322.733094	13	322.733094	15	322.733094	16	322.733094	11	322.733094	14	322.733094	15	322.733094	8	322.733094	7	322.733094	17	322.733094	10	322.733094	12	322.733094	20	322.733094	16	322.733094	11	322.733094	10	322.733094	16	322.733094	12	322.733094	14	322.733094	12	322.733094	13	322.733094	16	322.733094	12	
109.3	324.083215	3	324.083215	2	324.083215	2	324.083215	6	324.083215	2	324.083215	3	324.083215	7	324.083215	6	324.083215	6	324.083215	163	324.083215	155	324.083215	1910	324.083215	80	324.083215	15	324.083215	7	324.083215	10	324.083215	7	324.083215	6	324.083215	18	324.083215	9	324.083215	10	324.083215	12	324.083215	12	324.083215	19	324.083215	12	324.083215	16	324.083215	15	324.083215	9	324.083215	10	324.083215	13	324.083215	13	324.083215	14	324.083215	10	324.083215	11	324.083215	15	324.083215	13	324.083215	14	324.083215	18	324.083215	16	324.083215	14	324.083215	10	324.083215	11	324.083215	11	324.083215	18	324.083215	14	324.083215	3	324.083215	5	324.083215	4	324.083215	9	324.083215	3	324.083215	6	324.083215	4	324.083215	5	324.083215	5	324.083215	5	324.083215	1	324.083215	6	324.083215	5	324.083215	6	324.083215	6	324.083215	2	324.083215	5	324.083215	6	324.083215	8	324.083215	8	324.083215	2	324.083215	6	324.083215	3	324.083215	4	324.083215	9	324.083215	8	324.083215	3	324.083215	7	324.083215	8	324.083215	9	324.083215	8	324.083215	9	324.083215	7	324.083215	8	324.083215	5	324.083215	6	324.083215	13	324.083215	10	324.083215	9	324.083215	2	324.083215	3	324.083215	9	324.083215	11	324.083215	7	324.083215	14	324.083215	6	324.083215	6	324.083215	8	324.083215	8	324.083215	8	324.083215	11	324.083215	8	324.083215	12	324.083215	12	324.083215	14	324.083215	17	324.083215	14	324.083215	15	324.083215	5	324.083215	11	324.083215	10	324.083215	9	324.083215	11	324.083215	6	324.083215	13	324.083215	11	324.083215	7	324.083215	8	324.083215	12	324.083215	11	324.083215	10	324.083215	9	324.083215	12	324.083215	13	324.083215	10	324.083215	15	324.083215	15	324.083215	10	324.083215	15	324.083215	14	324.083215	13	324.083215	11	324.083215	17	324.083215	15	324.083215	14	324.083215	15	324.083215	11	324.083215	13	324.083215	8	324.083215	9	324.083215	18	324.083215	9	324.083215	13	324.083215	19	324.083215	9	324.083215	19	324.083215	10	324.083215	12	324.083215	10	324.083215	8	324.083215	12	324.083215	15	324.083215	10	324.083215	10	324.083215	11	324.083215	24	324.083215	10	324.083215	14	324.083215	18	324.083215	19	324.083215	8	324.083215	20	324.083215	15	324.083215	19	324.083215	15	
109.4	325.440241	2	325.440241	2	325.440241	3	325.440241	5	325.440241	2	325.440241	3	325.440241	4	325.440241	2	325.440241	5	325.440241	164	325.440241	163	325.440241	1933	325.440241	73	325.440241	8	325.440241	4	325.440241	5	325.440241	9	325.440241	4	325.440241	6	325.440241	12	325.440241	6	325.440241	8	325.440241	18	325.440241	10	325.440241	11	325.440241	13	325.440241	17	325.440241	14	325.440241	18	325.440241	7	325.440241	12	325.440241	4	325.440241	15	325.440241	13	325.440241	13	325.440241	15	325.440241	13	325.440241	13	325.440241	9	325.440241	9	325.440241	12	325.440241	18	325.440241	11	325.440241	15	325.440241	9	325.440241	4	325.440241	5	325.440241	5	325.440241	5	325.440241	2	325.440241	5	325.440241	7	325.440241	0	325.440241	4	325.440241	4	325.440241	1	325.440241	2	325.440241	5	325.440241	9	325.440241	7	325.440241	1	325.440241	3	325.440241	2	325.440241	8	325.440241	6	325.440241	5	325.440241	7	325.440241	8	325.440241	3	325.440241	3	325.440241	11	325.440241	6	325.440241	8	325.440241	5	325.440241	6	325.440241	10	325.440241	10	325.440241	12	325.440241	15	325.440241	9	325.440241	11	325.440241	7	325.440241	10	325.440241	5	325.440241	8	325.440241	10	325.440241	10	325.440241	6	325.440241	9	325.440241	10	325.440241	8	325.440241	13	325.440241	8	325.440241	9	325.440241	6	325.440241	12	325.440241	12	325.440241	9	325.440241	8	325.440241	14	325.440241	2	325.440241	8	325.440241	5	325.440241	9	325.440241	17	325.440241	14	325.440241	10	325.440241	8	325.440241	9	325.440241	16	325.440241	12	325.440241	10	325.440241	14	325.440241	19	325.440241	13	325.440241	8	325.440241	9	325.440241	10	325.440241	13	325.440241	17	325.440241	15	325.440241	10	325.440241	13	325.440241	17	325.440241	15	325.440241	15	325.440241	15	325.440241	9	325.440241	9	325.440241	11	325.440241	14	325.440241	9	325.440241	13	325.440241	7	325.440241	17	325.440241	9	325.440241	13	325.440241	5	325.440241	13	325.440241	19	325.440241	13	325.440241	13	325.440241	11	325.440241	10	325.440241	10	325.440241	13	325.440241	12	325.440241	11	325.440241	20	325.440241	12	325.440241	12	325.440241	8	325.440241	5	325.440241	12	325.440241	13	325.440241	13	325.440241	11	325.440241	19	325.440241	10	325.440241	12	
109.5	326.804209	3	326.804209	1	326.804209	6	326.804209	2	326.804209	6	326.804209	2	326.804209	5	326.804209	5	326.804209	5	326.804209	161	326.804209	141	326.804209	1858	326.804209	72	326.804209	8	326.804209	15	326.804209	10	326.804209	12	326.804209	11	326.804209	11	326.804209	8	326.804209	9	326.804209	8	326.804209	13	326.804209	12	326.804209	12	326.804209	5	326.804209	16	326.804209	9	326.804209	9	326.804209	16	326.804209	10	326.804209	16	326.804209	17	326.804209	10	326.804209	11	326.804209	11	326.804209	8	326.804209	9	326.804209	10	326.804209	15	326.804209	16	326.804209	6	326.804209	9	326.804209	8	326.804209	10	326.804209	9	326.804209	2	326.804209	4	326.804209	2	326.804209	1	326.804209	2	326.804209	5	326.804209	4	326.804209	4	326.804209	4	326.804209	7	326.804209	6	326.804209	2	326.804209	3	326.804209	3	326.804209	1	326.804209	2	326.804209	6	326.804209	1	326.804209	3	326.804209	6	326.804209	6	326.804209	3	326.804209	9	326.804209	3	326.804209	6	326.804209	5	326.804209	7	326.804209	6	326.804209	12	326.804209	6	326.804209	7	326.804209	11	326.804209	6	326.804209	10	326.804209	11	326.804209	10	326.804209	6	326.804209	9	326.804209	8	326.804209	17	326.804209	12	326.804209	7	326.804209	10	326.804209	11	326.804209	12	326.804209	10	326.804209	14	326.804209	9	326.804209	8	326.804209	12	326.804209	12	326.804209	15	326.804209	10	326.804209	10	326.804209	9	326.804209	11	326.804209	8	326.804209	13	326.804209	12	326.804209	15	326.804209	12	326.804209	16	326.804209	11	326.804209	18	326.804209	13	326.804209	11	326.804209	6	326.804209	12	326.804209	11	326.804209	8	326.804209	11	326.804209	12	326.804209	18	326.804209	18	326.804209	13	326.804209	17	326.804209	16	326.804209	14	326.804209	7	326.804209	9	326.804209	15	326.804209	9	326.804209	14	326.804209	10	326.804209	13	326.804209	17	326.804209	9	326.804209	10	326.804209	16	326.804209	13	326.804209	11	326.804209	13	326.804209	22	326.804209	7	326.804209	18	326.804209	15	326.804209	12	326.804209	12	326.804209	9	326.804209	14	326.804209	12	326.804209	18	326.804209	16	326.804209	9	326.804209	13	326.804209	11	326.804209	9	326.804209	15	326.804209	16	326.804209	17	326.804209	21	326.804209	16	326.804209	17	326.804209	10	
109.6	328.175162	4	328.175162	0	328.175162	3	328.175162	1	328.175162	4	328.175162	5	328.175162	3	328.175162	2	328.175162	3	328.175162	164	328.175162	135	328.175162	1865	328.175162	55	328.175162	8	328.175162	8	328.175162	14	328.175162	13	328.175162	10	328.175162	8	328.175162	6	328.175162	12	328.175162	5	328.175162	11	328.175162	8	328.175162	8	328.175162	12	328.175162	17	328.175162	10	328.175162	8	328.175162	4	328.175162	11	328.175162	10	328.175162	5	328.175162	11	328.175162	11	328.175162	10	328.175162	15	328.175162	8	328.175162	13	328.175162	15	328.175162	12	328.175162	7	328.175162	6	328.175162	11	328.175162	11	328.175162	4	328.175162	5	328.175162	6	328.175162	1	328.175162	4	328.175162	5	328.175162	6	328.175162	2	328.175162	5	328.175162	4	328.175162	2	328.175162	6	328.175162	6	328.175162	1	328.175162	3	328.175162	5	328.175162	6	328.175162	5	328.175162	3	328.175162	1	328.175162	10	328.175162	5	328.175162	5	328.175162	6	328.175162	6	328.175162	5	328.175162	8	328.175162	8	328.175162	9	328.175162	4	328.175162	9	328.175162	7	328.175162	8	328.175162	9	328.175162	11	328.175162	12	328.175162	5	328.175162	7	328.175162	11	328.175162	10	328.175162	5	328.175162	5	328.175162	9	328.175162	13	328.175162	14	328.175162	9	328.175162	6	328.175162	12	328.175162	7	328.175162	13	328.175162	8	328.175162	10	328.175162	8	328.175162	12	328.175162	7	328.175162	9	328.175162	5	328.175162	6	328.175162	10	328.175162	17	328.175162	12	328.175162	11	328.175162	10	328.175162	9	328.175162	13	328.175162	6	328.175162	6	328.175162	13	328.175162	9	328.175162	6	328.175162	7	328.175162	14	328.175162	16	328.175162	16	328.175162	9	328.175162	16	328.175162	8	328.175162	10	328.175162	11	328.175162	10	328.175162	11	328.175162	3	328.175162	10	328.175162	8	328.175162	17	328.175162	9	328.175162	13	328.175162	12	328.175162	22	328.175162	16	328.175162	17	328.175162	13	328.175162	9	328.175162	13	328.175162	10	328.175162	14	328.175162	16	328.175162	19	328.175162	15	328.175162	9	328.175162	17	328.175162	13	328.175162	15	328.175162	21	328.175162	13	328.175162	16	328.175162	13	328.175162	11	328.175162	12	328.175162	12	328.175162	11	328.175162	21	328.175162	17	328.175162	17	328.175162	12	
109.7	329.553140	3	329.553140	5	329.553140	2	329.553140	5	329.553140	4	329.553140	4	329.553140	0	329.553140	5	329.553140	5	329.553140	170	329.553140	177	329.553140	1952	329.553140	61	329.553140	6	329.553140	7	329.553140	10	329.553140	9	329.553140	14	329.553140	16	329.553140	6	329.553140	11	329.553140	12	329.553140	12	329.553140	11	329.553140	15	329.553140	17	329.553140	18	329.553140	15	329.553140	8	329.553140	9	329.553140	5	329.553140	13	329.553140	17	329.553140	7	329.553140	10	329.553140	7	329.553140	13	329.553140	4	329.553140	9	329.553140	9	329.553140	6	329.553140	10	329.553140	14	329.553140	10	329.553140	9	329.553140	4	329.553140	3	329.553140	1	329.553140	2	329.553140	4	329.553140	4	329.553140	2	329.553140	5	329.553140	1	329.553140	7	329.553140	7	329.553140	3	329.553140	4	329.553140	5	329.553140	6	329.553140	6	329.553140	6	329.553140	2	329.553140	4	329.553140	3	329.553140	7	329.553140	2	329.553140	7	329.553140	4	329.553140	6	329.553140	7	329.553140	8	329.553140	8	329.553140	3	329.553140	8	329.553140	11	329.553140	10	329.553140	8	329.553140	7	329.553140	8	329.553140	6	329.553140	10	329.553140	7	329.553140	7	329.553140	12	329.553140	9	329.553140	7	329.553140	9	329.553140	11	329.553140	9	329.553140	6	329.553140	10	329.553140	11	329.553140	8	329.553140	12	329.553140	11	329.553140	8	329.553140	6	329.553140	9	329.553140	9	329.553140	10	329.553140	12	329.553140	8	329.553140	10	329.553140	10	329.553140	14	329.553140	16	329.553140	10	329.553140	12	329.553140	15	329.553140	16	329.553140	10	329.553140	14	329.553140	14	329.553140	7	329.553140	9	329.553140	11	329.553140	7	329.553140	12	329.553140	10	329.553140	15	329.553140	8	329.553140	8	329.553140	12	329.553140	11	329.553140	16	329.553140	11	329.553140	14	329.553140	9	329.553140	7	329.553140	18	329.553140	12	329.553140	8	329.553140	12	329.553140	11	329.553140	10	329.553140	15	329.553140	10	329.553140	18	329.553140	9	329.553140	11	329.553140	8	329.553140	15	329.553140	16	329.553140	21	329.553140	15	329.553140	10	329.553140	11	329.553140	16	329.553140	18	329.553140	10	329.553140	12	329.553140	10	329.553140	19	329.553140	13	329.553140	10	329.553140	15	329.553140	9	329.553140	16	329.553140	13	
109.8	330.938183	8	330.938183	1	330.938183	3	330.938183	0	330.938183	6	330.938183	3	330.938183	1	330.938183	4	330.938183	6	330.938183	186	330.938183	155	330.938183	1925	330.938183	41	330.938183	9	330.938183	16	330.938183	11	330.938183	7	330.938183	8	330.938183	12	330.938183	7	330.938183	3	330.938183	11	330.938183	11	330.938183	14	330.938183	11	330.938183	16	330.938183	13	330.938183	11	330.938183	10	330.938183	9	330.938183	7	330.938183	13	330.938183	10	330.938183	11	330.938183	13	330.938183	10	330.938183	16	330.938183	6	330.938183	9	330.938183	11	330.938183	9	330.938183	15	330.938183	16	330.938183	11	330.938183	7	330.938183	5	330.938183	5	330.938183	6	330.938183	5	330.938183	4	330.938183	3	330.938183	0	330.938183	1	330.938183	3	330.938183	3	330.938183	5	330.938183	9	330.938183	4	330.938183	4	330.938183	4	330.938183	7	330.938183	2	330.938183	3	330.938183	11	330.938183	5	330.938183	8	330.938183	7	330.938183	10	330.938183	10	330.938183	4	330.938183	14	330.938183	3	330.938183	8	330.938183	12	330.938183	8	330.938183	7	330.938183	7	330.938183	13	330.938183	10	330.938183	10	330.938183	8	330.938183	6	330.938183	3	330.938183	8	330.938183	11	330.938183	4	330.938183	10	330.938183	9	330.938183	10	330.938183	7	330.938183	8	330.938183	10	330.938183	3	330.938183	2	330.938183	7	330.938183	7	330.938183	9	330.938183	15	330.938183	10	330.938183	11	330.938183	9	330.938183	10	330.938183	9	330.938183	13	330.938183	13	330.938183	9	330.938183	15	330.938183	12	330.938183	12	330.938183	5	330.938183	6	330.938183	12	330.938183	8	330.938183	10	330.938183	14	330.938183	12	330.938183	13	330.938183	8	330.938183	13	330.938183	13	330.938183	17	330.938183	10	330.938183	15	330.938183	15	330.938183	10	330.938183	9	330.938183	14	330.938183	9	330.938183	13	330.938183	14	330.938183	18	330.938183	13	330.938183	8	330.938183	15	330.938183	14	330.938183	19	330.938183	14	330.938183	7	330.938183	19	330.938183	14	330.938183	11	330.938183	10	330.938183	10	330.938183	11	330.938183	9	330.938183	9	330.938183	7	330.938183	6	330.938183	19	330.938183	9	330.938183	9	330.938183	10	330.938183	18	330.938183	10	330.938183	17	330.938183	9	330.938183	10	330.938183	6	330.938183	16	330.938183	13	
109.9	332.330333	3	332.330333	1	332.330333	2	332.330333	5	332.330333	3	332.330333	4	332.330333	1	332.330333	3	332.330333	1	332.330333	172	332.330333	155	332.330333	1955	332.330333	46	332.330333	7	332.330333	8	332.330333	9	332.330333	11	332.330333	13	332.330333	9	332.330333	13	332.330333	12	332.330333	12	332.330333	8	332.330333	14	332.330333	14	332.330333	8	332.330333	8	332.330333	13	332.330333	13	332.330333	12	332.330333	9	332.330333	8	332.330333	11	332.330333	7	332.330333	11	332.330333	11	332.330333	6	332.330333	11	332.330333	9	332.330333	9	332.330333	14	332.330333	9	332.330333	14	332.330333	8	332.330333	15	332.330333	8	332.330333	7	332.330333	3	332.330333	3	332.330333	4	332.330333	3	332.330333	0	332.330333	5	332.330333	1	332.330333	5	332.330333	6	332.330333	10	332.330333	8	332.330333	1	332.330333	6	332.330333	6	332.330333	3	332.330333	3	332.330333	3	332.330333	3	332.330333	11	332.330333	5	332.330333	5	332.330333	3	332.330333	8	332.330333	7	332.330333	5	332.330333	4	332.330333	8	332.330333	8	332.330333	9	332.330333	8	332.330333	3	332.330333	5	332.330333	8	332.330333	5	332.330333	9	332.330333	8	332.330333	8	332.330333	5	332.330333	6	332.330333	6	332.330333	4	332.330333	7	332.330333	6	332.330333	9	332.330333	9	332.330333	8	332.330333	8	332.330333	14	332.330333	9	332.330333	11	332.330333	9	332.330333	16	332.330333	11	332.330333	8	332.330333	12	332.330333	8	332.330333	10	332.330333	9	332.330333	11	332.330333	7	332.330333	9	332.330333	16	332.330333	12	332.330333	15	332.330333	9	332.330333	10	332.330333	13	332.330333	4	332.330333	7	332.330333	8	332.330333	9	332.330333	12	332.330333	14	332.330333	10	332.330333	5	332.330333	10	332.330333	10	332.330333	16	332.330333	12	332.330333	16	332.330333	7	332.330333	19	332.330333	14	332.330333	5	332.330333	18	332.330333	12	332.330333	16	332.330333	7	332.330333	16	332.330333	12	332.330333	9	332.330333	15	332.330333	14	332.330333	13	332.330333	17	332.330333	7	332.330333	11	332.330333	11	332.330333	7	332.330333	12	332.330333	11	332.330333	17	332.330333	13	332.330333	11	332.330333	9	332.330333	22	332.330333	14	332.330333	16	332.330333	12	332.330333	14	332.330333	15	332.330333	17	332.330333	14	
110.0	333.729630	2	333.729630	5	333.729630	5	333.729630	4	333.729630	3	333.729630	4	333.729630	5	333.729630	4	333.729630	1	333.729630	197	333.729630	163	333.729630	1973	333.729630	41	333.729630	10	333.729630	5	333.729630	8	333.729630	9	333.729630	11	333.729630	9	333.729630	13	333.729630	13	333.729630	8	333.729630	8	333.729630	12	333.729630	11	333.729630	7	333.729630	10	333.729630	16	333.729630	10	333.729630	8	333.729630	9	333.729630	5	333.729630	7	333.729630	8	333.729630	11	333.729630	9	333.729630	16	333.729630	12	333.729630	10	333.729630	12	333.729630	9	333.729630	10	333.729630	15	333.729630	10	333.729630	13	333.729630	6	333.729630	4	333.729630	1	333.729630	5	333.729630	2	333.729630	6	333.729630	0	333.729630	2	333.729630	2	333.729630	3	333.729630	4	333.729630	5	333.729630	4	333.729630	7	333.729630	3	333.729630	6	333.729630	9	333.729630	3	333.729630	2	333.729630	3	333.729630	3	333.729630	10	333.729630	3	333.729630	7	333.729630	1	333.729630	11	333.729630	7	333.729630	6	333.729630	7	333.729630	6	333.729630	7	333.729630	6	333.729630	6	333.729630	6	333.729630	8	333.729630	5	333.729630	5	333.729630	12	333.729630	8	333.729630	11	333.729630	5	333.729630	6	333.729630	4	333.729630	7	333.729630	8	333.729630	9	333.729630	8	333.729630	15	333.729630	10	333.729630	9	333.729630	9	333.729630	9	333.729630	10	333.729630	12	333.729630	13	333.729630	7	333.729630	15	333.729630	12	333.729630	8	333.729630	14	333.729630	9	333.729630	11	333.729630	14	333.729630	6	333.729630	7	333.729630	9	333.729630	6	333.729630	9	333.729630	13	333.729630	13	333.729630	12	333.729630	10	333.729630	8	333.729630	14	333.729630	13	333.729630	15	333.729630	10	333.729630	11	333.729630	13	333.729630	11	333.729630	11	333.729630	9	333.729630	10	333.729630	12	333.729630	11	333.729630	13	333.729630	13	333.729630	13	333.729630	10	333.729630	15	333.729630	8	333.729630	13	333.729630	15	333.729630	9	333.729630	16	333.729630	8	333.729630	9	333.729630	8	333.729630	12	333.729630	11	333.729630	8	333.729630	12	333.729630	11	333.729630	15	333.729630	11	333.729630	13	333.729630	12	333.729630	17	333.729630	24	333.729630	13	333.729630	21	333.729630	15	333.729630	17	333.729630	12	333.729630	12	
110.1	335.136117	5	335.136117	2	335.136117	3	335.136117	6	335.136117	3	335.136117	3	335.136117	2	335.136117	5	335.136117	6	335.136117	178	335.136117	178	335.136117	1985	335.136117	36	335.136117	16	335.136117	7	335.136117	11	335.136117	8	335.136117	10	335.136117	8	335.136117	11	335.136117	10	335.136117	10	335.136117	7	335.136117	10	335.136117	11	335.136117	5	335.136117	11	335.136117	9	335.136117	8	335.136117	12	335.136117	10	335.136117	9	335.136117	14	335.136117	8	335.136117	9	335.136117	10	335.136117	13	335.136117	8	335.136117	13	335.136117	12	335.136117	13	335.136117	6	335.136117	16	335.136117	12	335.136117	9	335.136117	7	335.136117	5	335.136117	3	335.136117	1	335.136117	4	335.136117	5	335.136117	5	335.136117	3	335.136117	5	335.136117	3	335.136117	4	335.136117	3	335.136117	6	335.136117	4	335.136117	6	335.136117	8	335.136117	8	335.136117	8	335.136117	3	335.136117	5	335.136117	3	335.136117	3	335.136117	3	335.136117	4	335.136117	5	335.136117	4	335.136117	8	335.136117	9	335.136117	6	335.136117	11	335.136117	5	335.136117	7	335.136117	9	335.136117	11	335.136117	6	335.136117	3	335.136117	8	335.136117	6	335.136117	7	335.136117	9	335.136117	3	335.136117	9	335.136117	9	335.136117	10	335.136117	8	335.136117	9	335.136117	9	335.136117	8	335.136117	8	335.136117	6	335.136117	11	335.136117	14	335.136117	6	335.136117	10	335.136117	8	335.136117	10	335.136117	21	335.136117	8	335.136117	9	335.136117	12	335.136117	16	335.136117	14	335.136117	9	335.136117	6	335.136117	10	335.136117	8	335.136117	10	335.136117	8	335.136117	18	335.136117	10	335.136117	9	335.136117	7	335.136117	11	335.136117	14	335.136117	12	335.136117	14	335.136117	11	335.136117	10	335.136117	13	335.136117	11	335.136117	10	335.136117	12	335.136117	13	335.136117	6	335.136117	13	335.136117	9	335.136117	6	335.136117	12	335.136117	13	335.136117	12	335.136117	10	335.136117	7	335.136117	16	335.136117	14	335.136117	9	335.136117	15	335.136117	11	335.136117	13	335.136117	7	335.136117	10	335.136117	8	335.136117	7	335.136117	12	335.136117	12	335.136117	13	335.136117	16	335.136117	16	335.136117	9	335.136117	10	335.136117	14	335.136117	7	335.136117	7	335.136117	14	335.136117	14	335.136117	9	
