t,Dp1,Dp2,Dp3,Dp4,Dp5,Dp6,Dp7,Dp8,Dp9,Dp10,Dp11,Dp12,Dp13,Dp14,Dp15,Dp16,Dp17,Dp18,Dp19,Dp20,Dp21,Dp22,Dp23,Dp24,Dp25,Dp26,Dp27,Dp28,Dp29,Dp30,Dp31,Dp32,Dp33,Dp34,Dp35,Dp36,Dp37,Dp38,Dp39,Dp40,Dp41,Dp42,Dp43,Dp44,Dp45,Dp46,Dp47,Dp48,Dp49,Dp50,Dp51
2019-11-24T10:00:00.0,108.83859239064859,143.05390348319753,112.82971873365331,262.8368202594214,154.10955416327047,293.44914354460445,271.48020929426445,263.53126731558064,269.8357039385669,272.6752632313294,285.7107251337697,316.9650575154683,385.0698521367958,616.8904516193121,421.7444752490821,453.54993050308326,604.4778135419969,463.0389934062757,369.1670729517858,733.8417905713011,628.2490738451743,532.7543554351006,473.7023270199925,557.1635226445499,489.94898618354574,729.494954258219,621.660566671465,625.1800526252234,590.4015839705892,657.7306906248361,641.3571349736089,514.6040403446194,571.18977512588,640.4100310193228,927.9657762341653,592.3488560952592,725.0142485726113,630.1919829930187,942.0869427281232,989.0255551242861,928.2853674433288,1023.0074443143158,1117.504416153671,1373.564034973142,1351.6134489833894,1502.7514525085357,1634.2923678644963,1827.7897547702732,2189.158253230282,2566.24259447634,2397.9417450093224
2019-11-24T10:30:00.0,63.62710713067776,95.41458043568647,135.05694758562694,108.35024665160174,168.00880656631958,88.6541245185511,259.15774710117034,186.8142916414546,329.7674939088209,176.05403296632443,377.7019322958406,323.90845267320196,303.16828328267854,375.14527657318956,326.8324635028674,480.2484367613577,356.53797835543844,365.21803305370145,516.0527939383333,515.5217715690592,475.5617107464864,374.92921964781704,392.2072041891761,458.96827788455744,432.58756426668526,355.3854182806662,462.28629919947645,412.7896940671933,526.7262905101761,461.11070029196577,404.85773030382336,486.0319364622228,492.98042008901075,475.3738320271458,553.9033914837473,818.7989703264284,650.4959322645468,675.1783904916231,606.8049564382233,813.7343752144134,959.2957936075195,839.3182853320418,838.9521774079728,1004.0532917478065,1013.6245478334688,1178.4137680897788,1240.9613421186307,1308.66507664631,1721.6460092790576,2196.905169528724,1775.1090633264007
2019-11-24T11:00:00.0,63.78912287629067,83.50617063192288,80.37002784023409,108.06828773086755,102.42976551034138,118.08270449519388,108.98693034787719,122.60672998421583,167.17190627911145,204.41677895540602,184.38642167091888,191.07870906896244,218.7456218815148,246.93488106103698,242.1557956857233,263.9078731772842,275.93550290026917,305.5593670357571,295.87626657760916,317.0425950501019,324.34187135666957,254.02491424179885,342.5616489816837,308.80134003354436,300.4361904608402,283.9070804078533,278.9651165257957,374.9380214395343,366.1483270982176,343.1771513657699,379.45991570184935,467.6887301259944,401.1034210768055,449.1610286843686,521.4774911723289,504.6118200043539,517.6599756547124,550.4699259446418,515.998131483389,485.55022652129765,518.5965776220692,547.8298819208189,680.3294246999146,621.40013369129,647.0201377500431,864.0683985538667,728.84894958283,919.7766109163447,916.8732674870228,1012.2688310247079,941.3788980896335
2019-11-24T11:30:00.0,66.29421641732145,95.25968810613361,96.45520672947599,122.2555288754069,148.59970290600887,95.64669099857068,128.41300156021174,133.69998022701358,182.6972353093372,153.01600903463367,205.8240124209836,196.60728399965112,215.58040745326994,232.42117912028922,288.7486328281636,433.5704635558674,299.1305800102646,258.3829213128191,311.23933742426215,274.5243487761325,271.2004033112331,316.2162388774927,270.90635222280514,299.00432212285637,330.94374050727157,382.6637870697547,312.6945499452873,286.93102914049643,365.3741639589444,351.01335945233905,515.4297165768373,415.69631369918034,435.7430880855451,454.53265445113374,503.42614119422103,597.6078838407723,517.40664441684,523.6103108739532,603.5647175098459,647.5805622830446,611.9253639232463,557.5101139682665,579.5625950018335,679.4742986772983,777.1517968320076,819.6043751124955,851.211360957434,932.6153108404981,1331.864327577884,1267.6216693956944,1265.8203260232717
2019-11-24T12:00:00.0,139.42557121883894,65.89024952532756,313.72958447538144,158.00647636629253,239.46858345939927,235.3416447850543,344.96837455839943,438.8468626641096,282.4487414870067,316.3580426445746,468.75728718179823,352.831064108012,403.6970273483987,369.35758912166,558.1441392554451,347.1358588943699,654.9034354469943,419.11293985958264,582.3942316546551,645.7020786176286,489.492409528239,502.88950929027766,464.5905562963325,638.2579900691251,872.4429350858616,580.1324586859779,523.7795995827563,635.0874137868092,905.2794123921927,543.8345861708548,658.9204696906984,842.4837720844707,979.2672659403249,592.5951768706409,991.3653161238976,853.5221240460792,828.6942901322097,734.8619665006999,736.1550700289981,805.5315939096979,1026.66932298674,1175.999644250037,990.1420319047622,1080.7026559336382,1600.5044853715663,1688.1504989848077,1748.9476254819526,2028.451875595963,3198.009459304709,3699.9064583517484,4696.354672201195
2019-11-24T12:30:00.0,163.8258580291999,148.77216510175958,244.11662216778547,216.80597909555797,255.88895876073846,175.0808653777989,582.4837587061811,216.20953447368385,304.0457885798261,390.9803240335412,326.92300995646787,258.20194348668394,370.682033480513,540.7257469235017,506.87711097952183,439.51386110685115,484.3847029439984,592.8446469779303,655.0995241294071,217.0665084440642,599.4561354786508,537.6551040434109,599.3348889713045,498.83050639353246,476.07238376909163,694.8491794145169,523.6170963526412,494.00805096434976,635.5747734012389,914.0989847333069,643.4847091240954,656.5496067408346,732.6192605705548,747.7546153991632,761.7494989651365,714.6973767824702,669.4408573217299,850.7849418813546,950.6218991572965,1051.4329594263402,1049.3630035439635,1169.4454796143623,1105.9375690311074,1426.9341063808574,1845.2781302748435,1933.6532339899072,2196.8989952740094,2790.4879503473294,3607.2943329688796,5905.174365375382,6410.1616204680995
2019-11-24T13:00:00.0,268.4057520937476,317.9538997373652,300.709376126012,127.63070701029649,554.0696285248835,399.9152845481906,494.50608058814674,708.612720564365,779.5968526935771,489.3820820365336,506.96634791982865,622.9874510216262,768.9163074253122,688.6288958181617,499.7877365067763,792.0774860948907,1245.632701445031,570.1324489688391,618.9919039066094,984.8034721024269,494.207722020965,746.5949078976065,478.1463733396138,1151.6368738760589,833.1678992391155,1560.6523466973833,712.5974758830548,1582.9713342553612,832.0550712124787,1271.9033296634452,1014.3320919442408,1409.0213520034326,1072.7856669180537,1335.6396166420689,930.3092858564223,1649.1780574534732,1016.0671522144494,1084.473163319843,1987.4829396304353,1417.7359620058432,1638.9479260988487,2238.836484021037,4167.629593246511,2691.567104980716,4141.246320147771,7335.856206903585,6702.066663907224,7646.205011792254,10828.356708431482,16697.53291400257,21229.785211992006
2019-11-24T13:30:00.0,147.3742569250503,386.0331723578265,381.1565401061587,241.61569092271793,341.85206770063587,293.5497537683864,322.21373101619133,572.9498810785393,416.9878431862843,338.48465482711595,647.7052366428327,652.6017233928069,351.37163088219364,377.8827465295401,837.7080608063893,475.3925291892448,811.1377423236378,571.9357015403137,415.5516976216586,1248.4589424403139,603.2498220847376,618.7810937745012,769.0767927410516,941.4313748868931,785.8014034547111,635.7855017391068,593.4023490935572,1088.0879379143503,649.0851599785656,940.4693390837333,599.7104784514825,1354.7407354017564,1151.392254524617,1050.3134612172535,1130.333485345409,1472.067689219749,1114.7593806835225,1407.6104432442703,3161.9660025203693,1350.205122817697,1918.3800424301312,2838.9384695771546,4345.366446099898,3528.3174661524054,4927.292547590279,9216.151162400514,7325.692702776778,8409.70145325499,11732.90606851556,19046.40034148199,24831.523043615536
2019-11-24T14:00:00.0,240.87495964610187,191.23720924631357,278.06775605113967,234.6404800804471,468.87937307134877,216.98716599067268,457.60074988887277,230.22526330985121,460.9609151559226,236.44602605183988,240.91158990312704,506.54942666459186,477.80361005375175,205.6574297572481,484.693442507191,545.6452323054739,571.9086242985402,167.45265160780087,781.3927654000289,464.92028734935735,532.8558587104447,610.5482288893843,687.7497398199916,1055.4914681793525,637.4363806646616,606.1090231142507,874.8478356985486,831.7543358631025,1689.5376593121525,816.2452786752065,942.1314517699816,862.4771409107541,887.5894855204542,1152.6468503121152,935.8795923029963,1044.0693918957252,944.0657601165921,1421.559413633306,2164.685224161348,1332.683008388587,2833.141818146555,2919.6036318222755,3017.5651369494944,3515.7420373518066,5971.616933522982,9056.045636689749,8696.250307102528,8895.541379596698,12467.09757728273,16853.004722443075,24376.801530004308
2019-11-24T14:30:00.0,198.90076475803835,199.1654356251068,177.45460065911513,405.7957964857938,231.73346668104233,341.6459663975745,198.66550757269573,461.917708729979,307.58042966281266,272.0750670409578,396.53672057652204,549.5604483342295,437.8957542526515,583.6481506462147,430.26319738369295,374.5842354372441,680.5274776465903,362.5871761247645,464.2746586651482,487.50191772261894,518.9228363546757,728.7183626269393,350.0201569690849,884.4311441607042,487.89118138348766,747.4160414788578,610.2802428681052,691.6294690899181,1029.2647109243715,446.76171088100944,649.5530517195107,676.5820471020534,726.4677496180957,822.9954501817924,964.5264075710965,1534.17214851525,1067.9105432747417,1207.301811275715,2371.054724805276,1773.8029709214538,2575.313372703514,3959.117391084481,3830.9794367754193,4943.071632901021,5928.147513163221,9458.41933649839,8501.631534061073,10443.953312660095,13882.352062581052,19881.010126221146,23579.012520798322
